user_id,age,location_country,count
264628,35.0,usa,5
273347,,usa,1
2634,53.0,usa,1
58927,,usa,1
129922,,usa,1
205308,,australia,1
211400,,usa,1
277032,,usa,1
2644,,usa,1
83565,,usa,1
2651,,usa,2
13060,29.0,canada,6
39906,,canada,1
88768,,australia,1
96598,,usa,1
112054,,usa,1
136928,50.0,usa,1
164167,61.0,usa,1
182295,,usa,2
188668,65.0,usa,1
191006,47.0,usa,1
191303,57.0,usa,1
252085,41.0,usa,1
17046,35.0,usa,7
24944,,usa,2
45014,25.0,israel,11
67581,51.0,usa,1
81702,16.0,usa,2
104210,35.0,usa,1
120047,46.0,usa,2
153953,,usa,2
167152,32.0,israel,1
202061,,usa,1
217845,,canada,1
221713,,usa,5
235768,43.0,usa,1
7363,,usa,1
2653,46.0,usa,1
126393,,usa,2
2655,,italy,1
73309,,italy,3
258660,,italy,2
52486,23.0,costarica,1
153103,20.0,spain,1
197207,,netherlands,1
2670,,usa,1
8278,22.0,usa,2
9882,23.0,usa,1
16780,46.0,canada,2
31702,39.0,usa,4
47847,48.0,usa,1
54351,33.0,usa,1
81361,,usa,2
108421,,usa,2
116870,58.0,canada,2
122810,50.0,usa,3
144926,,usa,1
151576,,empty,4
189689,,usa,2
191751,34.0,usa,1
200288,,usa,1
206994,,usa,2
208736,,usa,1
224989,,usa,2
234892,50.0,usa,1
257562,45.0,usa,1
274533,,usa,1
2678,16.0,usa,2
246955,,malaysia,1
2681,,newzealand,1
163055,,usa,1
105384,,usa,1
95060,33.0,italy,1
132599,,italy,1
2687,35.0,usa,1
157776,28.0,usa,2
2688,16.0,germany,3
135367,37.0,germany,19
12036,,switzerland,4
27064,34.0,germany,4
123517,43.0,germany,1
140226,35.0,germany,5
227539,23.0,germany,4
260709,21.0,germany,1
2718,30.0,usa,1
45116,,usa,3
59307,,usa,1
71059,,usa,1
240313,,united kingdom,1
25454,,usa,3
117313,44.0,usa,1
148457,69.0,usa,1
216651,,usa,1
264073,43.0,usa,2
60262,44.0,usa,1
147781,34.0,canada,15
47786,16.0,australia,4
20575,,usa,1
18861,45.0,usa,1
68447,19.0,usa,4
70186,27.0,canada,3
116950,36.0,usa,5
148029,41.0,usa,2
233295,26.0,usa,1
274612,29.0,usa,7
250227,,usa,7
2731,,canada,4
22851,68.0,canada,7
106612,35.0,usa,1
88757,43.0,italy,2
132498,,italy,1
183574,31.0,italy,1
191381,39.0,italy,1
195443,22.0,italy,1
66242,,usa,1
84465,,usa,1
97161,,usa,2
101245,40.0,italy,4
132801,27.0,spain,2
139175,33.0,usa,2
144105,38.0,usa,1
146869,,usa,1
199881,33.0,usa,1
4419,29.0,usa,1
13691,,usa,1
30321,,usa,3
44937,,usa,2
45196,,usa,1
59441,,usa,1
62637,35.0,usa,1
68947,,usa,1
72966,34.0,usa,2
73759,17.0,usa,1
75558,,usa,1
92072,15.0,usa,1
125334,28.0,usa,5
128640,20.0,usa,2
128749,28.0,usa,1
162657,,usa,1
170090,55.0,usa,1
188564,,usa,4
207560,17.0,usa,1
208250,,usa,1
212021,,usa,1
215512,16.0,usa,5
225855,28.0,usa,3
226943,,usa,1
236224,18.0,usa,1
249574,,usa,1
254115,23.0,usa,1
269370,,usa,1
277776,17.0,usa,1
119790,,usa,1
145686,18.0,usa,1
42183,37.0,usa,1
53608,44.0,usa,1
63863,,canada,1
108933,,canada,1
123968,39.0,australia,1
126222,35.0,usa,1
126710,,usa,1
143512,,canada,1
144466,,usa,6
149843,60.0,usa,6
157208,66.0,usa,5
231225,,usa,6
70714,,germany,1
18412,44.0,switzerland,9
22387,,germany,1
63182,57.0,germany,4
80078,39.0,germany,1
174376,,germany,4
183926,31.0,germany,2
192913,35.0,germany,3
202742,,germany,8
211978,,germany,1
111110,,germany,1
165389,,switzerland,1
207384,19.0,germany,3
209887,,germany,1
244333,53.0,switzerland,2
14142,67.0,germany,1
22910,26.0,germany,1
61089,21.0,switzerland,2
75355,35.0,germany,6
76289,,germany,1
89248,33.0,germany,3
100302,,germany,1
126756,21.0,germany,3
154309,,germany,2
165150,,germany,1
178107,21.0,germany,5
182048,26.0,germany,1
186293,33.0,spain,3
201806,30.0,germany,6
202140,36.0,germany,1
206835,29.0,germany,5
214249,32.0,germany,1
217524,27.0,germany,1
222404,23.0,germany,10
222621,,germany,7
224241,,germany,6
275982,35.0,switzerland,1
86103,,germany,7
222103,35.0,usa,1
54091,,usa,1
77559,34.0,usa,2
72999,42.0,germany,5
99676,34.0,germany,1
175629,38.0,empty,1
278452,,usa,1
144983,,canada,1
209049,16.0,usa,1
29015,20.0,canada,6
148559,,usa,10
141641,,usa,1
148142,21.0,united kingdom,17
102761,,usa,1
27596,15.0,usa,3
100046,14.0,usa,3
221298,15.0,usa,1
238698,,usa,1
252662,13.0,usa,17
252877,,usa,1
51674,23.0,usa,3
95095,52.0,spain,10
198318,16.0,united kingdom,1
51102,,usa,3
132185,9.0,usa,1
190111,,canada,2
268558,,usa,1
126589,,canada,1
244150,,usa,1
12657,48.0,germany,12
145687,,usa,3
207582,54.0,usa,1
228320,45.0,usa,1
43309,42.0,usa,18
19550,,usa,1
66182,18.0,usa,1
85420,,usa,1
160077,,usa,3
188341,,usa,1
208392,,usa,1
61029,21.0,usa,1
245172,,usa,2
3601,33.0,usa,2
5782,62.0,usa,1
6015,,usa,1
16114,30.0,canada,1
23583,,usa,1
29700,,canada,1
30407,48.0,usa,1
33386,23.0,usa,6
43468,25.0,usa,1
71850,,usa,2
77492,22.0,canada,1
78141,,usa,1
78481,31.0,usa,2
85431,,canada,4
87194,,usa,1
90072,27.0,australia,7
96535,24.0,usa,1
101475,41.0,usa,3
115938,,usa,1
116759,62.0,usa,2
117686,,usa,1
122443,,usa,1
123861,28.0,usa,2
128037,25.0,usa,1
133310,56.0,usa,2
142357,,usa,2
143034,,usa,1
145622,,usa,1
148651,29.0,usa,2
154820,46.0,usa,1
157991,,australia,1
171242,30.0,usa,1
172517,,usa,1
182424,28.0,usa,2
198573,,usa,1
200888,,usa,2
232357,,usa,1
235209,22.0,usa,1
242217,,usa,1
248063,,usa,1
248099,,empty,1
263587,55.0,usa,1
268278,,usa,1
269692,,usa,5
24527,29.0,usa,2
56122,29.0,usa,1
110736,44.0,usa,1
261895,20.0,usa,4
110885,,usa,1
116059,28.0,canada,1
158470,,usa,1
166958,,usa,1
194512,,usa,1
195087,,usa,1
199765,53.0,canada,1
71500,58.0,usa,1
163656,47.0,usa,1
250476,,usa,1
256369,17.0,canada,1
266652,28.0,usa,1
270980,44.0,usa,1
9603,32.0,usa,2
217359,60.0,usa,3
5501,,usa,2
73229,,usa,1
73965,,usa,1
124748,38.0,usa,1
148084,,usa,1
150486,,canada,1
160472,,usa,2
173547,39.0,usa,1
183874,,usa,2
215624,,usa,1
216208,,usa,1
224696,,usa,1
230541,41.0,singapore,2
275857,,usa,1
222830,,usa,2
4198,14.0,usa,1
175085,,usa,1
26605,46.0,usa,2
70164,30.0,usa,3
89397,,usa,2
111438,,usa,7
133745,30.0,usa,2
169766,,usa,1
56884,50.0,canada,1
110337,,canada,1
275947,,canada,3
143455,43.0,empty,1
162047,39.0,usa,1
173169,,usa,1
179310,,usa,1
194158,24.0,usa,2
237577,19.0,usa,7
264365,,usa,1
23504,,usa,1
56852,41.0,canada,1
153246,,usa,1
188809,,usa,1
103222,,canada,1
120312,,usa,1
133166,23.0,canada,10
146283,,usa,1
166281,24.0,canada,1
185136,,usa,3
232048,,canada,5
258777,57.0,usa,6
276830,,canada,1
11456,,usa,5
142973,8.0,canada,36
173053,12.0,usa,6
184319,13.0,usa,4
214854,,usa,2
261746,,usa,1
38557,28.0,usa,2
55253,16.0,usa,1
59438,13.0,canada,7
86535,42.0,usa,3
88098,26.0,usa,2
100357,,usa,1
120327,,usa,2
130181,17.0,empty,4
144433,,usa,3
233928,18.0,empty,6
238642,,usa,1
250197,,usa,1
270050,,usa,1
274420,,usa,1
66964,20.0,usa,7
169250,,usa,3
104188,30.0,usa,1
270600,,canada,1
6788,,usa,1
97653,,usa,9
217198,,usa,1
266834,,usa,1
166253,,usa,1
79057,37.0,portugal,1
98030,,usa,1
215267,54.0,usa,1
250234,,usa,1
35137,47.0,usa,1
193755,,usa,1
223173,,usa,1
173443,,usa,1
64616,28.0,france,1
249656,,usa,1
117037,45.0,canada,2
153720,27.0,germany,2
238624,42.0,germany,3
239369,26.0,canada,1
252840,25.0,australia,3
257067,37.0,usa,2
81731,,canada,10
163463,,usa,1
140277,14.0,canada,2
39935,,united kingdom,2
265936,15.0,newzealand,2
186892,27.0,newzealand,1
19102,36.0,united kingdom,1
44362,25.0,usa,4
108920,56.0,usa,1
114193,,usa,1
227253,,usa,2
245181,,usa,1
248781,34.0,usa,2
255596,,usa,1
129002,9.0,usa,6
212275,9.0,usa,31
96496,,canada,4
77387,,usa,1
47974,,usa,11
41345,13.0,usa,1
86122,16.0,usa,3
211343,,usa,2
257895,,usa,1
63404,51.0,usa,4
84521,46.0,united kingdom,1
85669,26.0,united kingdom,4
114834,31.0,usa,2
123495,32.0,usa,2
123679,,usa,1
143079,37.0,united kingdom,2
159003,67.0,usa,1
201449,,usa,2
213349,,usa,1
263629,,canada,1
270841,65.0,usa,1
272402,,usa,2
274047,,usa,3
278732,,canada,1
35999,,usa,1
84776,42.0,usa,1
141333,42.0,usa,1
82924,,usa,1
74076,62.0,canada,1
225365,,usa,1
148731,17.0,canada,6
165067,,canada,2
190900,56.0,usa,1
17928,13.0,usa,1
172865,18.0,usa,12
35222,36.0,usa,2
35526,,usa,1
42362,37.0,usa,6
211626,,usa,1
233398,24.0,usa,4
134838,53.0,usa,2
272188,23.0,usa,2
174534,47.0,usa,22
123029,19.0,usa,1
166955,30.0,portugal,1
26527,,usa,5
176280,,usa,2
276560,,usa,8
74572,,usa,1
125462,32.0,usa,1
159529,,usa,1
188708,,usa,1
269722,,usa,1
271137,,usa,1
20767,35.0,australia,1
67029,,united kingdom,1
123064,,canada,2
160182,,canada,1
222900,28.0,canada,2
188162,,usa,7
244422,17.0,usa,2
253119,18.0,usa,7
258641,40.0,usa,1
7684,,usa,1
18710,25.0,usa,5
53394,27.0,usa,1
67245,,usa,1
105760,,usa,1
135061,,usa,12
178749,,usa,1
181266,24.0,usa,2
242828,55.0,trinidadandtobago,4
243978,56.0,usa,1
245210,,usa,2
252336,,usa,3
271586,29.0,canada,2
95926,,usa,1
96284,,usa,1
55736,42.0,usa,2
175555,,usa,1
246075,,usa,2
192155,63.0,usa,2
7984,30.0,usa,1
95610,53.0,usa,2
202267,21.0,empty,2
159159,,usa,2
186831,36.0,usa,11
142288,18.0,germany,1
153015,36.0,germany,1
175854,31.0,germany,3
200679,40.0,germany,5
239777,28.0,germany,2
258413,36.0,germany,1
260648,33.0,germany,3
24012,23.0,italy,1
50286,,italy,1
53781,21.0,italy,1
220842,31.0,usa,1
202025,38.0,usa,3
27586,15.0,usa,3
79725,,canada,1
98004,,canada,2
115690,22.0,canada,1
170829,,usa,2
182478,23.0,usa,1
220569,,usa,1
242044,,usa,1
246015,16.0,usa,1
262552,,canada,1
2789,28.0,spain,2
202035,15.0,usa,2
243999,57.0,italy,1
5186,50.0,usa,1
177034,25.0,canada,1
139610,37.0,usa,1
34951,60.0,usa,3
119180,,usa,1
33871,23.0,usa,1
94174,24.0,usa,2
98249,,usa,1
106028,39.0,italy,4
251144,16.0,usa,1
261053,29.0,usa,1
265435,17.0,usa,1
229092,,usa,3
275022,,usa,2
20545,,usa,1
27304,,usa,2
32694,19.0,usa,3
59799,,usa,2
142129,,canada,9
145291,17.0,usa,1
233851,18.0,usa,1
97573,,usa,3
185235,23.0,usa,2
212189,18.0,usa,1
238515,,usa,1
269412,43.0,usa,1
273079,19.0,usa,1
77402,,usa,1
79959,,usa,1
171271,33.0,united kingdom,2
38473,29.0,usa,2
42331,36.0,canada,2
52436,34.0,usa,1
113088,36.0,usa,1
118584,55.0,usa,4
134332,15.0,canada,1
176357,46.0,usa,2
256730,59.0,usa,1
29536,,taiwan,1
51325,54.0,usa,1
92484,,usa,1
108448,22.0,usa,4
133838,15.0,usa,1
152461,17.0,romania,1
171499,24.0,usa,2
173708,,usa,1
203313,,united kingdom,1
222073,19.0,italy,1
228417,,usa,3
242525,,usa,1
243527,,usa,1
275571,,usa,3
8276,,usa,1
151463,,usa,1
244258,,usa,1
51358,66.0,usa,2
156483,57.0,usa,6
29888,65.0,usa,1
165071,,usa,1
254539,26.0,australia,6
24772,36.0,usa,1
31822,,usa,3
110723,55.0,usa,2
151479,45.0,usa,5
90090,26.0,usa,2
265113,43.0,australia,1
77686,63.0,usa,5
100964,31.0,usa,9
121507,53.0,usa,1
198183,,canada,1
93711,68.0,usa,15
259806,,usa,1
128543,,usa,16
33529,,usa,2
57246,17.0,usa,2
86761,,usa,1
90817,,canada,1
119602,,usa,3
122358,33.0,canada,1
134419,34.0,usa,3
168714,69.0,canada,3
249410,,usa,1
77318,49.0,usa,13
48809,43.0,spain,3
2837,,usa,1
2850,,usa,1
86247,37.0,usa,6
272695,,usa,2
183444,41.0,usa,1
174309,40.0,united kingdom,1
277633,46.0,usa,1
14293,,usa,1
56830,55.0,usa,1
63658,33.0,usa,3
69749,20.0,canada,8
70628,35.0,germany,8
121094,30.0,empty,1
200832,45.0,germany,1
218151,,usa,2
112151,35.0,usa,1
191428,43.0,usa,7
179931,37.0,canada,1
260989,29.0,usa,1
156301,,usa,1
2861,26.0,usa,1
132030,44.0,usa,5
241970,18.0,canada,1
2863,34.0,portugal,1
19509,39.0,portugal,3
109843,22.0,portugal,2
216705,46.0,portugal,1
228744,,united kingdom,2
2872,,usa,1
127702,65.0,canada,1
207000,,australia,4
2883,43.0,usa,1
162205,28.0,china,1
2889,,usa,1
28241,,usa,1
121050,44.0,usa,1
42302,24.0,usa,1
62284,29.0,australia,2
146053,,usa,2
148504,28.0,australia,1
269060,23.0,usa,5
5968,38.0,denmark,1
109941,32.0,usa,1
156162,,empty,1
9943,32.0,usa,1
113068,,usa,1
268153,,usa,1
48315,26.0,usa,1
62503,39.0,usa,2
33073,,usa,1
88780,,usa,1
32101,45.0,usa,1
79550,54.0,usa,1
81617,47.0,usa,1
83589,62.0,usa,8
93830,,canada,1
103243,29.0,united kingdom,1
114799,,usa,5
123191,34.0,united kingdom,2
126568,17.0,usa,1
153238,,canada,1
159864,43.0,usa,3
184572,26.0,usa,1
241729,,usa,1
50914,,usa,1
21303,32.0,usa,1
32559,51.0,usa,2
53880,29.0,portugal,1
144883,24.0,germany,3
187334,38.0,usa,2
76498,,malaysia,1
19815,36.0,usa,3
66105,,usa,2
69609,,usa,1
94877,,usa,1
146098,,usa,1
173057,,usa,1
173725,33.0,usa,1
239955,,netherlands,1
251106,,empty,1
7744,34.0,usa,1
236317,25.0,usa,1
270602,,usa,1
276581,27.0,usa,7
62847,,usa,1
79922,,usa,1
117462,,usa,3
157693,56.0,usa,2
208516,,usa,1
7431,25.0,usa,1
30663,47.0,usa,2
64948,,usa,6
81074,,usa,3
98299,26.0,usa,1
127858,41.0,usa,4
133806,36.0,usa,1
181681,26.0,usa,4
198304,30.0,united kingdom,3
199442,39.0,usa,1
201810,,usa,2
264411,,netherlands,7
269129,,usa,1
70642,,malta,1
238942,68.0,usa,1
251015,,usa,1
54298,50.0,usa,1
30494,23.0,usa,1
41098,,united kingdom,2
60523,35.0,usa,4
69274,,usa,4
75085,,usa,1
130801,25.0,usa,1
228364,,usa,1
259390,21.0,usa,3
262961,19.0,usa,1
270322,40.0,canada,3
67821,14.0,usa,1
153919,31.0,germany,1
166904,21.0,canada,5
203710,35.0,usa,2
240408,,usa,1
64199,,usa,3
173932,46.0,usa,1
65453,45.0,usa,1
193611,31.0,usa,3
25389,58.0,usa,5
39719,,usa,2
46900,,usa,1
133417,33.0,germany,5
252542,29.0,canada,3
39101,28.0,usa,1
213405,,usa,1
44223,,usa,1
115519,17.0,canada,1
118855,32.0,usa,4
145659,,usa,1
209667,28.0,usa,1
268127,51.0,usa,2
29821,,usa,3
250751,31.0,australia,1
252922,27.0,germany,4
254515,,usa,3
199542,,portugal,3
273217,19.0,germany,5
19680,43.0,usa,1
55220,,usa,3
74022,44.0,usa,1
100015,,usa,1
227589,36.0,usa,3
31104,18.0,usa,1
171191,,usa,2
193860,,usa,1
217471,,usa,1
220469,27.0,canada,4
64298,,usa,1
179860,51.0,usa,1
212240,,united kingdom,5
237318,37.0,usa,3
26133,38.0,usa,3
127718,49.0,usa,2
181700,33.0,usa,1
26949,,united kingdom,10
144540,31.0,usa,2
160101,,canada,4
249754,,usa,1
270666,,usa,7
50741,33.0,canada,1
98749,34.0,australia,1
159463,,usa,2
197722,,usa,1
90658,,united kingdom,3
82439,,usa,1
219992,,canada,4
47885,,canada,1
174638,41.0,usa,6
43433,27.0,usa,1
202861,,usa,1
216965,29.0,usa,5
140351,,canada,1
200312,34.0,usa,2
251355,38.0,united kingdom,1
251920,,canada,1
62868,59.0,usa,1
83228,41.0,usa,2
131288,38.0,usa,2
187014,51.0,usa,1
125993,53.0,usa,2
132677,27.0,usa,1
55268,,usa,1
5784,60.0,canada,1
26296,,usa,1
44942,33.0,usa,1
59879,,canada,1
72341,18.0,usa,1
99227,,australia,12
103841,,usa,1
114048,30.0,usa,1
146938,,usa,1
157024,,usa,1
178290,,usa,1
187039,,usa,4
189609,32.0,usa,1
196687,27.0,usa,1
206201,,usa,1
209962,50.0,canada,4
251085,31.0,singapore,7
257615,32.0,usa,3
19638,42.0,canada,1
65513,52.0,canada,1
94427,,canada,3
136110,,usa,1
59399,48.0,usa,1
145112,32.0,usa,1
183052,35.0,usa,1
65033,59.0,usa,1
208157,,usa,1
216131,,usa,1
11031,38.0,usa,1
37145,49.0,usa,1
37716,20.0,usa,1
46322,,spain,1
50496,,usa,1
54092,,united kingdom,1
96653,41.0,usa,1
98534,,usa,2
126373,,usa,1
132456,,usa,2
143350,,usa,3
176342,,usa,1
243867,,usa,1
262660,,usa,8
3052,31.0,usa,1
141570,64.0,usa,1
200051,29.0,usa,1
229476,18.0,usa,2
73701,45.0,usa,1
158616,,usa,1
83539,32.0,canada,1
172397,23.0,canada,1
200434,28.0,usa,1
2892,26.0,usa,1
2893,21.0,spain,3
6929,22.0,spain,1
15844,19.0,united kingdom,1
64058,29.0,spain,1
185119,19.0,spain,6
262944,36.0,portugal,2
275961,,poland,1
184386,23.0,spain,30
14164,53.0,spain,3
2906,20.0,france,3
225414,27.0,france,8
142329,96.0,luxembourg,1
211057,28.0,france,10
197232,40.0,switzerland,2
216401,30.0,france,5
257033,31.0,switzerland,4
68565,29.0,usa,1
29818,,usa,1
66772,,usa,3
240794,21.0,usa,1
241078,,ireland,2
91041,,canada,1
100561,,usa,1
214746,,usa,1
234342,,usa,3
242078,,usa,2
2935,59.0,usa,3
64766,42.0,usa,2
2936,30.0,united kingdom,1
32337,,canada,2
84687,,canada,4
274034,,canada,1
36430,57.0,united kingdom,1
95567,24.0,united kingdom,2
187337,,denmark,1
243044,,israel,1
253711,32.0,united kingdom,3
129324,22.0,united kingdom,2
129904,57.0,united kingdom,1
189820,,united kingdom,1
202816,33.0,australia,1
249240,24.0,usa,1
29065,,usa,1
25028,35.0,usa,1
31701,62.0,usa,1
45695,35.0,usa,1
96237,50.0,united kingdom,3
167870,,usa,2
183189,,usa,1
185439,,usa,1
197311,,usa,1
205069,33.0,usa,1
215934,,empty,1
244953,,usa,2
253601,,usa,1
2946,31.0,australia,1
198561,31.0,united kingdom,2
221726,,canada,5
141379,32.0,australia,1
36696,,usa,1
47561,,usa,2
81669,,usa,1
93595,60.0,usa,5
39865,84.0,usa,3
77502,,usa,2
183021,,usa,2
232892,60.0,usa,2
84146,37.0,netherlands,14
131181,26.0,japan,1
143214,47.0,australia,3
233426,57.0,netherlands,1
257488,27.0,united kingdom,2
53567,23.0,canada,1
132745,,usa,2
185473,29.0,usa,2
256687,67.0,usa,1
270939,,usa,1
278854,,usa,3
212558,47.0,usa,1
225597,,usa,1
2972,60.0,usa,1
10813,45.0,usa,3
60935,,usa,1
79828,,usa,2
169558,,canada,8
183081,,usa,1
265696,,usa,1
3467,36.0,usa,3
5337,,usa,2
23131,,usa,1
31858,56.0,usa,2
44320,46.0,canada,7
64635,,usa,1
67979,,usa,1
79997,59.0,usa,5
175420,23.0,usa,1
223584,19.0,usa,1
238625,41.0,germany,12
240620,32.0,usa,1
117150,,usa,3
212159,58.0,usa,3
236940,54.0,usa,20
235613,30.0,usa,1
68758,,usa,3
242157,34.0,australia,12
199402,58.0,empty,1
106514,25.0,usa,3
20833,37.0,canada,1
59825,35.0,canada,1
172738,,usa,2
209981,21.0,united kingdom,1
267653,42.0,usa,1
13434,29.0,canada,2
11038,,usa,3
79636,33.0,usa,1
107642,,usa,1
171563,,costarica,1
201926,33.0,usa,4
268482,40.0,canada,3
4516,66.0,usa,2
7524,27.0,usa,1
7634,,canada,1
21208,,usa,1
61574,60.0,usa,2
90437,,empty,2
98764,45.0,usa,1
111046,51.0,usa,1
121978,47.0,australia,1
146604,27.0,usa,2
147874,,usa,1
149822,,usa,1
173340,67.0,usa,1
184203,57.0,australia,1
194648,47.0,canada,1
218389,,usa,1
222520,41.0,usa,1
233898,32.0,usa,1
249131,,usa,1
263343,,usa,1
269613,48.0,usa,1
41122,56.0,united kingdom,1
129682,43.0,usa,1
172974,38.0,usa,1
248967,34.0,usa,3
21072,36.0,usa,2
26153,42.0,usa,17
48456,,usa,3
122364,49.0,united kingdom,1
149715,,usa,1
145323,69.0,usa,1
16787,60.0,usa,1
132358,42.0,usa,1
83839,67.0,usa,1
99233,,usa,2
218431,39.0,united kingdom,2
238816,,usa,1
95621,56.0,usa,2
208472,72.0,usa,3
38956,34.0,canada,2
41476,50.0,usa,1
129266,20.0,usa,1
131856,55.0,united kingdom,1
243924,,usa,1
12202,19.0,philippines,5
130226,24.0,usa,1
43620,,usa,1
80535,26.0,usa,2
90848,,canada,1
141291,,usa,1
191293,,usa,2
272660,37.0,usa,1
261888,,united kingdom,5
65944,35.0,usa,1
57301,,usa,1
9313,,portugal,9
247414,,estonia,1
251170,39.0,usa,6
256398,,usa,3
61285,22.0,canada,1
103615,,usa,1
146081,40.0,usa,4
103079,53.0,united kingdom,1
3463,66.0,usa,1
4401,28.0,usa,6
13223,21.0,canada,6
73748,55.0,usa,2
81287,,usa,3
184854,50.0,usa,1
247266,35.0,usa,2
7574,,usa,2
88488,23.0,usa,1
254073,,usa,2
98731,,usa,1
20457,40.0,usa,1
182675,59.0,usa,2
209308,,usa,1
29040,33.0,usa,5
33071,39.0,usa,3
42413,28.0,usa,2
89292,,canada,2
110371,,usa,1
194974,28.0,sweden,5
227568,30.0,canada,1
249346,48.0,usa,1
276026,34.0,usa,1
80768,51.0,usa,5
217226,,usa,1
34272,56.0,usa,2
39852,26.0,canada,1
202707,35.0,usa,1
241569,,canada,3
66091,,usa,2
108794,,usa,1
149152,,usa,2
83815,,usa,1
95280,,usa,1
108720,30.0,canada,1
62572,33.0,usa,2
18398,28.0,germany,3
129281,19.0,australia,1
139907,38.0,germany,6
202652,19.0,australia,1
77808,,australia,4
262698,38.0,usa,2
99001,14.0,germany,6
17373,28.0,italy,1
85240,23.0,italy,2
3939,53.0,usa,2
56847,29.0,usa,1
65377,,usa,6
138138,39.0,usa,40
144447,32.0,usa,1
151795,33.0,usa,1
154198,,usa,1
163200,40.0,usa,2
209683,,canada,1
212760,43.0,usa,1
233137,55.0,usa,2
269792,,usa,2
9053,,usa,1
21393,,usa,2
68205,27.0,united kingdom,1
118997,19.0,usa,1
2983,25.0,united kingdom,1
2985,17.0,united kingdom,1
135110,20.0,united kingdom,4
88022,34.0,usa,2
102416,19.0,usa,2
175722,,usa,1
179543,25.0,usa,1
227424,43.0,usa,1
239380,55.0,usa,1
274422,29.0,usa,1
4518,30.0,italy,1
110888,,usa,1
181977,,usa,1
269070,33.0,united kingdom,3
220302,25.0,italy,3
39762,36.0,italy,1
147472,38.0,italy,1
229358,36.0,italy,3
240100,32.0,italy,6
48563,21.0,usa,1
84173,66.0,usa,3
11363,,usa,2
70675,,usa,1
196319,24.0,united kingdom,1
3023,,usa,2
233442,26.0,singapore,1
148092,36.0,australia,3
185145,,newzealand,1
274926,45.0,australia,1
16125,47.0,usa,2
141730,27.0,usa,1
194076,22.0,brazil,1
219687,44.0,japan,1
253678,53.0,usa,2
13723,67.0,switzerland,2
25957,41.0,germany,3
55339,,switzerland,1
61631,33.0,germany,2
79769,17.0,germany,3
199621,,austria,1
223381,,germany,1
246908,36.0,switzerland,3
267040,,germany,1
272891,,usa,1
3048,,usa,1
20388,40.0,usa,6
172155,,canada,1
203765,,usa,3
214261,25.0,usa,3
243305,41.0,usa,2
276311,,canada,2
3053,33.0,germany,1
140360,22.0,germany,1
162306,16.0,germany,12
197464,39.0,germany,7
198842,,germany,7
207013,23.0,germany,2
3060,,usa,1
13737,,usa,1
224000,40.0,usa,3
3061,19.0,usa,1
28111,,canada,3
63630,,usa,1
179648,27.0,usa,4
217892,26.0,usa,1
3063,57.0,usa,2
24496,,usa,1
198960,35.0,usa,2
208468,44.0,usa,8
240653,49.0,usa,2
44917,40.0,usa,1
51785,,usa,1
210610,34.0,usa,1
275006,35.0,france,2
6800,,usa,1
179857,41.0,italy,16
187978,47.0,portugal,2
200707,20.0,portugal,5
17475,51.0,usa,2
57970,52.0,usa,2
71272,,canada,1
85010,,usa,1
123196,15.0,usa,2
226297,,usa,13
244020,46.0,usa,2
3071,,usa,1
233017,57.0,usa,2
190444,41.0,usa,1
3087,20.0,usa,1
7403,14.0,usa,1
3088,25.0,france,2
3416,34.0,germany,8
40646,26.0,belgium,1
40988,35.0,france,3
78287,29.0,switzerland,3
86856,28.0,france,2
207084,23.0,france,1
255341,23.0,belgium,1
255433,42.0,france,11
42511,,usa,4
71358,,canada,5
209708,,usa,1
268277,61.0,usa,2
273943,68.0,usa,1
115372,37.0,australia,2
18845,45.0,united kingdom,1
3095,19.0,argentina,1
237162,27.0,usa,1
106250,68.0,usa,1
66829,52.0,usa,1
70475,35.0,usa,1
104959,52.0,usa,3
130777,,usa,1
216474,,canada,1
223854,,usa,2
227371,52.0,usa,1
244147,,usa,2
138644,38.0,canada,3
206874,52.0,canada,1
3101,28.0,spain,1
128601,,usa,2
153591,47.0,usa,1
170904,45.0,canada,1
249556,53.0,usa,1
163496,,usa,1
168482,35.0,usa,1
48890,31.0,united kingdom,2
160626,,ireland,1
255430,40.0,spain,1
34767,28.0,usa,1
51116,,canada,1
82244,,united kingdom,1
116327,53.0,usa,1
136568,,usa,2
162027,,usa,1
203347,,usa,1
227420,,usa,1
244381,,usa,1
273552,60.0,canada,1
3114,,united kingdom,1
43082,34.0,united kingdom,2
3142,29.0,usa,4
252726,38.0,usa,9
26082,57.0,canada,1
69879,,usa,1
85170,34.0,usa,1
115565,,usa,1
126083,41.0,usa,3
183443,,canada,4
194511,,usa,2
249229,43.0,usa,3
162750,58.0,usa,1
37975,,usa,4
54205,39.0,usa,5
60676,56.0,usa,2
16138,,usa,1
74174,,usa,1
75951,,empty,5
123395,34.0,usa,1
168783,25.0,usa,1
173403,,usa,1
242936,34.0,usa,1
259293,,usa,1
33197,,usa,2
43285,18.0,romania,8
67700,22.0,usa,1
82599,,usa,1
111013,24.0,usa,1
120587,31.0,usa,4
165947,25.0,usa,1
171076,29.0,usa,2
180558,32.0,italy,2
208606,,usa,2
214857,21.0,usa,1
215122,,usa,1
255205,56.0,usa,2
264069,33.0,usa,1
8695,,usa,12
100766,61.0,usa,3
149180,17.0,usa,3
237912,46.0,taiwan,19
243449,37.0,usa,5
49166,17.0,usa,4
57073,,usa,4
193478,43.0,usa,1
7326,44.0,usa,2
25398,43.0,usa,1
