year_of_publication,category,rating
1994.0,['Apache Indians'],8.0
1994.0,['Apartment dwellers'],6.5
1994.0,['Apartment houses'],7.0
1994.0,['Apocryphal Gospels'],8.0
1994.0,"['Appalachian Region, Southern']",9.0
1994.0,['Appetizers'],9.0
1994.0,['Appliqué'],4.0
1994.0,['Appropriate technology'],8.0
1994.0,['Arabian nights'],5.0
1994.0,['Arapaho Indians'],8.0
1994.0,['Archaeologists'],7.0
1994.0,['Archaeology'],9.0
1994.0,['Architects'],7.5
1994.0,['Architecture'],7.333333333333333
1994.0,['Ariel (fictitious character)'],5.714285714285714
1994.0,['Arizona'],8.5
1994.0,['Aromatherapy'],5.75
1994.0,['Arranged marriage'],8.0
1994.0,['Art appreciation'],4.0
1994.0,['Art'],8.102564102564102
1994.0,"['Art, Austrian']",9.0
1994.0,['Arthurian romances'],1.5
1994.0,['Artists'],5.916666666666667
1994.0,"['Arts, Modern']",10.0
1994.0,['Asia'],5.0
1994.0,['Assassination'],8.0
1994.0,['Asterix (Fictitious character)'],4.0
1994.0,['Astrophysics'],7.0
1994.0,['Athletes'],2.0
1994.0,['Atlantis'],8.0
1994.0,['Atomic bomb'],10.0
1994.0,['Attention'],10.0
1994.0,['Audiobooks'],10.0
1994.0,['Audiocassettes'],1.0
1994.0,['Aunts'],7.0
1994.0,['Aussteiger'],7.0
1994.0,['Austin (Tex.)'],1.0
1994.0,['Australia'],6.636363636363637
1994.0,['Australian fiction'],7.75
1994.0,['Australian poetry'],4.0
1994.0,['Australian wit and humor'],1.0
1994.0,['Australians'],8.5
1994.0,['Australopithecus afarensis'],6.0
1994.0,['Austria'],6.2631578947368425
1994.0,['Authoritarianism'],8.0
1994.0,['Authority'],9.0
1994.0,['Authors'],8.0
1994.0,"['Authors, American']",5.333333333333333
1994.0,"['Authors, Australian']",6.75
1994.0,"['Authors, Austrian']",7.6
1994.0,"['Authors, Canadian']",6.0
1994.0,"['Authors, English']",6.333333333333333
1994.0,"['Authors, Flemish']",7.0
1994.0,"['Authors, French']",1.0
1994.0,"['Authors, German']",6.0
1994.0,"['Authors, Japanese']",8.0
1994.0,"['Authors, Scottish']",9.0
1994.0,['Authorship'],8.666666666666666
1994.0,['Autobiographical fiction'],2.0
1994.0,['Automatic bread machines'],9.0
1994.0,['Automobile driving'],4.0
1994.0,['Automobile travel'],6.8
1994.0,['Automobiles'],6.0
1994.0,['Autumn'],10.0
1994.0,['Avarice'],8.19047619047619
1994.0,"['BODY, MIND & SPIRIT']",5.0
1994.0,['Babysitters'],8.0
1994.0,['Babytime resource'],9.0
1994.0,['Bail bond agents'],8.0
1994.0,['Baleines'],8.5
1994.0,['Balkan Peninsula'],8.0
1994.0,['Balloons'],9.0
1994.0,['Baltimore (Md.)'],6.142857142857143
1994.0,['Bank robberies'],9.0
1994.0,['Bankruptcy'],5.25
1994.0,['Baseball stories'],3.5
1994.0,['Basketball players'],7.0
1994.0,['Battle of Britain'],6.0
1994.0,['Beaches'],10.0
1994.0,['Beanie Babies (Trademark)'],10.0
1994.0,['Bears'],7.375
1994.0,['Beauty contests'],9.0
1994.0,"['Beauty, Personal']",8.0
1994.0,"['Beckett, Sam (Fictitious character)']",8.0
1994.0,['Beginner books'],6.5
1994.0,['Behavioral assessment'],8.0
1994.0,['Belfast (Northern Ireland)'],6.333333333333333
1994.0,['Benefactors'],8.0
1994.0,['Berlin (Germany)'],6.111111111111111
1994.0,"['Bernstein, Carl, 1944-']",8.0
1994.0,['Betrothal'],5.0
1994.0,['Beverages'],7.5
1994.0,['Bible stories'],8.0
1994.0,['Bible'],6.846153846153846
1994.0,['Bibles'],8.5
1994.0,['Bicycle touring'],3.0
1994.0,['Biographers - Fiction'],8.0
1994.0,['Biographers'],6.9
1994.0,['Biographical fiction'],7.882352941176471
1994.0,['Biography & Autobiography'],7.136239782016348
1994.0,['Biography'],8.5
1994.0,['Biology'],7.0
1994.0,['Birth order'],7.5
1994.0,['Birthday books.'],9.0
1994.0,['Birthdays'],8.666666666666666
1994.0,['Black humor'],9.0
1994.0,['Blackberries'],7.0
1994.0,"['Blair, Sonora (Fictitious character)']",6.666666666666667
1994.0,"['Blake, Anita (Fictitious character)']",7.428571428571429
1994.0,['Blessing and cursing'],7.0
1994.0,"['Bletchley (Buckinghamshire, England)']",7.0
1994.0,"['Bliss, Vicky (Fictitious character)']",5.5
1994.0,['Blizzards'],6.0
1994.0,['Board books'],4.0
1994.0,['Boarding schools'],8.0
1994.0,"['Body, Mind & Spirit']",7.141304347826087
1994.0,"['Bolan, Mack (Fictitious character)']",6.0
1994.0,['Bombay (India)'],8.0
1994.0,['Book selection'],7.0
1994.0,['Bookmakers (Gambling)'],4.0
1994.0,['Books and reading'],6.7272727272727275
1994.0,['Books on tape'],7.5
1994.0,['Borrowers (Fictitious characters)'],10.0
1994.0,['Bosnia and Hercegovina'],8.0
1994.0,['Bosnia and Herzegovina'],7.166666666666667
1994.0,['Boston (Mass.)'],7.0
1994.0,['Botany'],9.0
1994.0,['Boxcar children (Fictitious characters)'],7.076923076923077
1994.0,['Boys'],6.1
1994.0,['British Columbia in art'],8.0
1994.0,['British'],7.428571428571429
1994.0,['Brooklyn'],5.8
1994.0,['Brothers and sisters'],6.857142857142857
1994.0,['Brothers'],3.5
1994.0,['Buddhism'],4.0
1994.0,['Buddhist funeral rites and ceremonies'],8.0
1994.0,['Buddhist priests'],8.0
1994.0,['Bullies'],10.0
1994.0,['Business & Economics'],6.823529411764706
1994.0,"['Business and economics, etc']",8.0
1994.0,['Business enterprises'],8.0
1994.0,['Business'],5.666666666666667
1994.0,['Businesswomen'],6.5
1994.0,['Buttons.'],10.0
1994.0,['C (Computer program language)'],2.0
1994.0,['Calculus'],10.0
1994.0,['Caldecott Medal'],9.5
1994.0,['California'],1.0
1994.0,"['California, Northern']",9.0
1994.0,['Cambridge (England)'],6.5
1994.0,['Camping'],10.0
1994.0,['Camps'],6.0
1994.0,['Canada'],8.083333333333334
1994.0,['Canadian fiction'],9.0
1994.0,['Cancer'],6.2
1994.0,['Canon (Literarature)'],7.833333333333333
1994.0,['Career changes'],8.0
1994.0,['Castaways'],7.0
1994.0,['Castles'],9.0
1994.0,['Caterpillars'],9.0
1994.0,['Cathedrals'],7.0
1994.0,['Cats'],7.0
1994.0,['Cave dwellers'],6.5
1994.0,['Celebrities'],4.5
1994.0,['Celts'],4.5
1994.0,['Central Ameríca'],1.0
1994.0,['Cephalonia (Greece : Municipality)'],6.777777777777778
1994.0,['Cerebrovascular disease'],8.0
1994.0,"['Chan, Sam']",7.0
1994.0,['Chang (psychology)'],5.0
1994.0,['Charity-schools'],9.25
1994.0,['Cheerleading'],7.0
1994.0,['Chemistry'],5.5
1994.0,"['Chemistry, Forensic']",6.0
1994.0,"['Chemistry, Physical and theoretical']",7.0
1994.0,['Chess'],9.0
1994.0,['Chicago (Ill.)'],8.0
1994.0,['Chickens'],5.0
1994.0,['Child Rearing'],7.0
1994.0,['Child development'],2.0
1994.0,['Childlessness'],5.0
1994.0,['Children and war'],7.0
1994.0,['Children of presidents'],10.0
1994.0,['Children of prisoners'],7.0
1994.0,['Children'],5.285714285714286
1994.0,['China'],7.25
1994.0,['Chinese American families'],6.0
1994.0,['Chinese American women'],7.142857142857143
1994.0,['Chinese Americans'],5.0
1994.0,['Chinese classics'],7.0
1994.0,['Chocolate chip cookies'],7.0
1994.0,['Chocolate'],7.0
1994.0,['Cholesterol'],10.0
1994.0,"['Christian fiction, American']",10.0
1994.0,['Christian life'],6.0
1994.0,['Christmas stories'],7.222222222222222
1994.0,['Christmas'],8.0
1994.0,['Chronic diseases'],4.0
1994.0,['Church history'],7.0
1994.0,['Cipher and telegraph codes'],8.0
1994.0,['City and town life'],7.0
1994.0,['Civil service ethics'],8.0
1994.0,['Civilization'],5.5
1994.0,"['Civilization, Medieval']",7.5
1994.0,"['Civilization, Modern']",10.0
1994.0,"['Clerkenwell (London, England)']",7.0
1994.0,['Clothing and dress'],6.0
1994.0,['Clubs'],5.0
1994.0,['Clue'],3.5
1994.0,"['Cody, William Frederick']",8.0
1994.0,['Collectors and collecting'],8.0
1994.0,['College and school drama'],9.0
1994.0,['College readers'],8.0
1994.0,['Cologne (Germany)'],7.714285714285714
1994.0,['Colorado'],10.0
1994.0,['Coma'],1.0
1994.0,['Comedies'],9.0
1994.0,"['Comic books, strips, etc']",9.0
1994.0,['Comic fantasy'],7.4
1994.0,['Comics & Graphic Novels'],8.727272727272727
1994.0,['Communication in families'],6.0
1994.0,['Communications software'],8.0
1994.0,['Communism'],8.0
1994.0,['Compact discs'],10.0
1994.0,['Composers'],4.666666666666667
1994.0,['Computer Communication Networks'],6.0
1994.0,['Computer graphics'],7.0
1994.0,['Computer industry'],6.333333333333333
1994.0,['Computers'],6.1923076923076925
1994.0,['Concentration camps'],7.0
1994.0,['Conduct of life'],3.0
1994.0,['Confession'],6.0
1994.0,['Consumer education'],3.0
1994.0,['Contests'],8.0
1994.0,['Contrat social'],7.0
1994.0,['Cookbooks'],9.0
1994.0,['Cookery'],9.0
1994.0,"['Cookery, Asian']",7.0
1994.0,['Cooking (Herbs)'],10.0
1994.0,['Cooking'],6.720588235294118
1994.0,['Cornwall (England : County)'],6.666666666666667
1994.0,['Counting'],5.666666666666667
1994.0,['Country life'],8.0
1994.0,['Courage'],4.4
1994.0,['Courtly love in literature.'],6.0
1994.0,['Courtship'],7.947368421052632
1994.0,['Cousins'],5.0
1994.0,['Cowboys'],6.666666666666667
1994.0,['Crafts & Hobbies'],7.583333333333333
1994.0,"['Creation (Literary, artistic, etc.)']",9.0
1994.0,['Creationism'],7.0
1994.0,['Creative activities and seat work'],9.0
1994.0,['Cremation'],8.0
1994.0,['Cricket'],8.0
1994.0,['Crime'],6.8
1994.0,['Criminals'],4.666666666666667
1994.0,['Criminals.'],6.0
1994.0,['Criticism'],7.0
1994.0,['Crow Indians'],9.0
1994.0,['Crusades'],7.0
1994.0,['Culture conflict'],7.0
1994.0,['Culture shock'],8.0
1994.0,['Curiosities and wonders'],8.0
1994.0,['Curiosities and wonders.'],6.0
1994.0,['Czech fiction'],7.0
1994.0,['Dachshunds'],10.0
1994.0,['Dakota Indians'],8.0
1994.0,['Damascus (Syria)'],8.0
1994.0,['Database design'],10.0
1994.0,['Death row inmates'],6.0
1994.0,['Death'],7.3
1994.0,"['Decker, Peter (Fictitious character)']",8.25
1994.0,['Deer'],3.0
1994.0,"['Dent, Arthur (Fictitious character)']",8.518518518518519
1994.0,['Depressed persons'],8.0
1994.0,"['Design, Industrial']",7.0
1994.0,['Desktop publishing'],7.0
1994.0,['Detective and mystery stories'],7.3875
1994.0,"['Detective and mystery stories, American']",7.0
1994.0,"['Detective and mystery stories, English']",7.0
1994.0,"['Detective and mystery stories, Spanish']",10.0
1994.0,['Diamonds'],6.0
1994.0,['Diaries'],9.0
1994.0,['Diary fiction'],6.0
1994.0,['Diet'],8.0
1994.0,['Dinosaurs'],6.0
1994.0,['Discoveries in geography'],2.0
1994.0,['Divination'],6.0
1994.0,['Divorce'],1.0
1994.0,['Dogs'],5.4
1994.0,['Dogsledding'],5.0
1994.0,['Dolls'],3.6666666666666665
1994.0,['Domestic fiction'],7.1395348837209305
1994.0,"['Domestic fiction, Canadian']",7.0
1994.0,['Donald Duck (Fictitious character)'],10.0
1994.0,"['Doris Lessing, Autobiography, (1919-1949)']",9.0
1994.0,"['Dracula, Count (Fictitious character)']",6.722222222222222
1994.0,['Dragons'],9.0
1994.0,['Drama'],7.0
1994.0,"['Dramatists, English']",10.0
1994.0,['Drug control'],2.0
1994.0,['Drug interactions'],9.0
1994.0,['Dublin (Ireland)'],8.0
1994.0,['Dune (Imaginary place)'],7.7894736842105265
1994.0,['Dutch fiction'],6.5
1994.0,['Dutch literature'],6.0
1994.0,['East and West'],6.666666666666667
1994.0,['Ecuador'],10.0
1994.0,['Edinburgh (Scotland)'],8.0
1994.0,['Education'],7.0
1994.0,['Egypt'],5.0
1994.0,['Elephants'],8.0
1994.0,['Eleventh century'],7.0
1994.0,['Emotions'],10.0
1994.0,['Employment interviewing'],2.0
1994.0,['Empresses'],9.0
1994.0,['Encyclopedias and dictionaries'],7.75
1994.0,['Endurance sports'],8.0
1994.0,['Engineers'],7.142857142857143
1994.0,['England'],7.833333333333333
1994.0,['English drama'],4.6
1994.0,['English fiction'],7.209677419354839
1994.0,['English language'],5.666666666666667
1994.0,['English literature'],6.0
1994.0,['English poetry'],9.0
1994.0,['English wit and humor'],1.0
1994.0,['Entertaining'],10.0
1994.0,['Equality'],2.0
1994.0,['Essence (Philosophy)'],6.666666666666667
1994.0,['Europe'],9.0
1994.0,['European communities'],6.0
1994.0,['Euthanasia'],4.25
1994.0,['Ex-convicts'],7.0
1994.0,['Examinations'],7.0
1994.0,['Executives'],7.0
1994.0,['Explorers'],8.8
1994.0,['Extraterrestrial beings'],10.0
1994.0,['FAMILY & RELATIONSHIPS'],7.461538461538462
1994.0,['FICTION'],6.954545454545454
1994.0,['Fables'],10.0
1994.0,['Fairies'],7.0
1994.0,['Fairy tales'],4.4
1994.0,['Families'],7.1
1994.0,['Family & Relationships'],7.111111111111111
1994.0,['Family life'],7.0
1994.0,['Family violence'],6.5
1994.0,['Fantasy fiction'],8.2
1994.0,"['Fantasy fiction, Canadian']",10.0
1994.0,"['Fantasy fiction, French']",8.0
1994.0,['Fantasy'],7.214285714285714
1994.0,['Fathers and daughters'],7.0
1994.0,['Fear of the dark'],10.0
1994.0,['Feminism'],3.5
1994.0,['Femmes et littérature - Grande-Bretagne - Histoire - 19e siècle'],1.0
1994.0,['Feng shui'],4.5
1994.0,['Fiber in human nutrition'],8.0
1994.0,['Fiction in English'],7.2
1994.0,['Fiction'],6.932374100719424
1994.0,['Film adaptations'],6.0
1994.0,"['Finance, Personal']",3.0
1994.0,"['Finance, Personal.']",5.0
1994.0,['Finback whale'],9.0
1994.0,['Firearms'],4.0
1994.0,['Flags'],7.0
1994.0,['Flagstaff (Ariz.)'],8.0
1994.0,['Folk medicine'],6.0
1994.0,['Folklore'],6.5
1994.0,['Foreign Language Study'],6.8
1994.0,['Fossils'],10.0
1994.0,['Foster children'],8.0
1994.0,['France'],7.166666666666667
1994.0,['Free will and determination'],10.0
1994.0,['French drama'],4.0
1994.0,['French fiction'],6.5
1994.0,['French language materials'],7.5
1994.0,['French language'],9.0
1994.0,['French literature'],8.0
1994.0,['French wit and humor'],6.5
1994.0,['Friendship'],7.636363636363637
1994.0,['Frontier and pioneer life'],5.333333333333333
1994.0,['Functional literacy'],8.0
1994.0,['Furniture'],10.0
1994.0,['Future life'],8.0
1994.0,['Games & Activities'],8.5
1994.0,['Games'],7.444444444444445
1994.0,['Gangster films'],6.0
1994.0,['Gardening'],8.466666666666667
1994.0,['Gardens'],8.5
1994.0,['Gay youth'],8.0
1994.0,['Geishas'],7.666666666666667
1994.0,['Generals'],7.0
1994.0,['Generation X'],6.2727272727272725
1994.0,['German drama'],5.333333333333333
1994.0,['German fiction'],4.666666666666667
1994.0,['German language materials'],8.0
1994.0,['German language'],7.0
1994.0,['German literature'],3.0
1994.0,['Ghost stories.'],9.0
1994.0,['Ghosts'],7.333333333333333
1994.0,['Gifts'],3.0
1994.0,['Girl Scouts'],10.0
1994.0,['Girls'],6.8
1994.0,['Glasgow (Scotland)'],6.75
1994.0,['Glow-in-the-dark books'],9.0
1994.0,['God'],9.0
1994.0,['Gods'],7.0
1994.0,['Golf'],8.0
1994.0,['Gothic revival (Literature)'],9.0
1994.0,['Graphology'],4.0
1994.0,['Great Britain'],7.166666666666667
1994.0,['Greenwood (N.C.)'],7.0
1994.0,['Greeting cards'],8.5
1994.0,['Guilt'],7.0
1994.0,['Gulls'],8.0
1994.0,['HISTORY'],7.75
1994.0,['Hairdressing'],5.0
1994.0,['Hallucinogenic drugs and religious experience'],8.0
1994.0,['Handicraft'],4.333333333333333
1994.0,['Hanoi (Vietnam)'],5.666666666666667
1994.0,['Haunted houses'],6.5
1994.0,['Hawaii'],5.0
1994.0,['Health & Fitness'],6.065217391304348
1994.0,['Helicopter pilots'],7.0
1994.0,['Hell'],7.833333333333333
1994.0,['Herbs'],5.0
1994.0,['High school students'],8.0
1994.0,['High schools'],5.0
1994.0,['Highlands (Scotland)'],7.0
1994.0,['Hiking'],7.0
1994.0,['Historical fiction'],7.0
1994.0,['History'],7.255172413793104
1994.0,['Hockey stories'],2.0
1994.0,['Holy Shroud'],8.5
1994.0,['Holy Spirit'],9.0
1994.0,['Home economics.'],7.5
1994.0,['Home-based businesses'],2.6666666666666665
1994.0,['Homeless persons'],5.0
1994.0,['Homework'],9.0
1994.0,['Honeymooners (Television program)'],7.0
1994.0,['Horror stories.'],5.75
1994.0,['Horror tales'],7.714285714285714
1994.0,"['Horror tales, American']",7.8
1994.0,"['Horror tales, English']",7.0
1994.0,"['Horror tales, French']",7.333333333333333
1994.0,['Horse racing'],7.0
1994.0,['House & Home'],6.0
1994.0,['House buying'],8.0
1994.0,['Human anatomy'],3.0
1994.0,['Human body'],7.0
1994.0,['Human cloning'],8.0
1994.0,['Human ecology'],7.5
1994.0,['Human evolution'],10.0
1994.0,['Humor'],7.236641221374046
1994.0,['Humorous stories'],6.615384615384615
1994.0,['Idaho'],9.0
1994.0,['Identity (Psychology)'],7.5
1994.0,['Imaginary wars and battles'],5.5
1994.0,['Imagination'],8.0
1994.0,['Impressionism (Art)'],7.0
1994.0,['India'],9.0
1994.0,['Indian mythology'],8.0
1994.0,['Indians of North America'],6.0
1994.0,['Insurance crimes'],6.0
1994.0,['Intelligence tests'],8.0
1994.0,['Interior decoration'],9.5
1994.0,['Internet'],3.0
1994.0,['Interpersonal communication'],9.0
1994.0,['Interpersonal relations'],7.285714285714286
1994.0,['Interplanetary voyages'],7.666666666666667
1994.0,['Investigations'],7.0
1994.0,['Ireland'],6.909090909090909
1994.0,['Irish language'],8.0
1994.0,['JUVENILE FICTION'],8.4
1994.0,['Jamaica'],4.333333333333333
1994.0,['Jewish women'],8.0
1994.0,['Jews'],8.4
1994.0,['Journalists'],8.5
1994.0,['Juvenile Fiction'],7.579150579150579
1994.0,['Juvenile Nonfiction'],7.0
1994.0,['Juvenile homicide'],7.0
1994.0,['Kindergarten'],3.0
1994.0,['Knights and knighthood'],9.0
1994.0,['Krynn (Imaginary place)'],10.0
1994.0,['Language Arts & Disciplines'],7.535714285714286
1994.0,['Language and culture'],7.0
1994.0,"['Larch, Marian (Fictitious character)']",6.0
1994.0,['Large type books'],4.0
1994.0,['Law'],10.0
1994.0,['Lesbians'],4.0
1994.0,['Linux'],8.0
1994.0,['Lion'],1.0
1994.0,['Literary Collections'],6.857142857142857
1994.0,['Literary Criticism'],6.945945945945946
1994.0,['Literature'],6.0
1994.0,['Loch Ness monster'],10.0
1994.0,['Love stories'],4.0
1994.0,['Love'],5.5
1994.0,['Lucid dreams'],3.0
1994.0,['Maine'],5.0
1994.0,"['Maladies mentales - Classification - Cas, Études de']",9.0
1994.0,['Man-woman relationships'],8.333333333333334
1994.0,['Manipulative behavior'],6.0
1994.0,['Marblehead (Mass.)'],5.5
1994.0,['Mass murder'],9.0
1994.0,['Mathematics'],6.75
1994.0,"['Maxims, American']",4.0
1994.0,['Medical'],7.666666666666667
1994.0,['Meditation'],6.0
1994.0,['Mediterranean Region'],9.0
1994.0,['Mental Disorders'],8.0
1994.0,['Mentally ill women'],8.75
1994.0,['Mexican Americans'],7.0
1994.0,['Microcomputers'],9.0
1994.0,['Middle aged women'],4.0
1994.0,['Miniature painting'],9.0
1994.0,['Missing children'],10.0
1994.0,['Monaco'],3.0
1994.0,['Mormon Church'],10.0
1994.0,['Mother and child.'],7.0
1994.0,['Mothers and daughters'],6.666666666666667
1994.0,['Motion picture actors and actresses'],7.5
1994.0,['Motion picture producers and directors'],7.0
1994.0,['Motion pictures'],9.0
1994.0,['Mozambican fiction (Portuguese)'],5.0
1994.0,"['Mulder, Fox (Fictitious character)']",8.0
1994.0,['Murder'],1.0
1994.0,['Music'],7.814814814814815
1994.0,['Natural history'],1.0
1994.0,['Nature'],7.166666666666667
1994.0,['Near-death experiences'],8.0
1994.0,['Negativism'],1.0
1994.0,['New Jerusalem Church'],8.0
1994.0,['Nicaragua'],7.0
1994.0,['Novel'],8.0
1994.0,['Ontario'],6.0
1994.0,['Operas'],9.0
1994.0,['Orange'],8.0
1994.0,['Outer space'],3.0
1994.0,['PAPERBACK COLLECTION.'],8.0
1994.0,['Painters'],7.0
1994.0,['Parapsychology'],2.0
1994.0,['Parrots'],4.0
1994.0,['Patagonia (Argentina and Chile)'],3.0
1994.0,['Performing Arts'],8.0
1994.0,"['Persian Gulf War, 1991']",8.0
1994.0,['Pets'],5.7
1994.0,['Philadelphia (Pa.)'],7.0
1994.0,['Philosophy'],7.868421052631579
1994.0,['Photograph albums'],5.0
1994.0,['Photography'],8.75
1994.0,"['Photography, Artistic.']",9.0
1994.0,"['Picture dictionaries, English']",10.0
1994.0,['Plays on words'],7.0
1994.0,['Plot-your-own stories.'],7.0
1994.0,['Poetry'],7.1568627450980395
1994.0,"['Poets, American']",7.0
1994.0,"['Poets, Chilean']",7.0
1994.0,['Poland'],8.0
1994.0,['Police corruption'],9.0
1994.0,['Political Science'],6.7272727272727275
1994.0,['Portugal'],6.75
1994.0,['Portuguese fiction'],9.0
1994.0,['Portuguese language'],7.0
1994.0,['Prague (Czech Republic)'],9.0
1994.0,['Presidents'],10.0
1994.0,['Prophecies (Occultism)'],4.666666666666667
1994.0,['Prostitution'],1.0
1994.0,['Provence (France)'],9.5
1994.0,['Psychoanalysis'],5.0
1994.0,['Psychological fiction'],7.4
1994.0,['Psychology'],6.380952380952381
1994.0,['Quantum leap (Television program)'],8.0
1994.0,['Quotations'],7.0
1994.0,['Ra (Egyptian deity)'],10.0
1994.0,['Radio broadcasters'],8.0
1994.0,['Readers (Elementary)'],7.0
1994.0,['Readers'],3.0
1994.0,['Reconstruction'],7.0
1994.0,['Reference'],7.379310344827586
1994.0,['Religion'],7.329787234042553
1994.0,"['Riddles, Juvenile']",4.0
1994.0,['Road machinery'],4.0
1994.0,['Robots'],7.0
1994.0,['Rock groups'],10.0
1994.0,['Rock music'],9.0
1994.0,['Rock musicians'],8.0
1994.0,['Roman policier'],4.0
1994.0,['Roman'],6.5
1994.0,['Romance fiction'],6.0
1994.0,['SAT (Educational test)'],10.0
1994.0,['Sarek (Fictitious character)'],8.0
1994.0,['Satire - Ouvrages avant 1800'],5.0
1994.0,['Science fiction'],7.714285714285714
1994.0,"['Science fiction, American']",8.5
